Open,High,Low,Close,Date
201.43,205.54,196.93,203.3,05/06/2015 12:00:00 AM
204.1,205.44,201.23,202.43,08/06/2015 12:00:00 AM
201.73,202.13,199.8,200.4,09/06/2015 12:00:00 AM
200.77,202.3,199.3,200.8,10/06/2015 12:00:00 AM
201.8,202.1,197.17,197.97,11/06/2015 12:00:00 AM
197.8,200.1,196.9,198.03,12/06/2015 12:00:00 AM
199.43,201.63,196.43,198.77,15/06/2015 12:00:00 AM
199.37,200.1,196.93,199.23,16/06/2015 12:00:00 AM
201.43,201.87,198.63,200.67,17/06/2015 12:00:00 AM
200.77,202.93,200.2,200.93,18/06/2015 12:00:00 AM
201.83,204.1,201.83,203.54,19/06/2015 12:00:00 AM
204.67,208.3,203.44,206.97,22/06/2015 12:00:00 AM
206.87,210.11,205.1,209.8,23/06/2015 12:00:00 AM
210.11,212.11,207.54,209.14,24/06/2015 12:00:00 AM
206.77,210.37,206.5,208.5,25/06/2015 12:00:00 AM
208.77,208.77,205,205.77,26/06/2015 12:00:00 AM
204.6,207.4,202.83,206.87,29/06/2015 12:00:00 AM
206.77,210.77,206.77,210.14,30/06/2015 12:00:00 AM
211.11,211.11,208.44,209.27,01/07/2015 12:00:00 AM
209.44,211.51,209.2,210.04,02/07/2015 12:00:00 AM
210.11,211.37,208.67,210.44,03/07/2015 12:00:00 AM
210.44,212.47,208.14,212.27,06/07/2015 12:00:00 AM
212.64,212.84,210.91,211.47,07/07/2015 12:00:00 AM
211.71,211.71,206.64,208.77,08/07/2015 12:00:00 AM
208.1,209.9,207.04,207.44,09/07/2015 12:00:00 AM
205.17,207.9,204.5,206.74,10/07/2015 12:00:00 AM
207.84,211.01,206.14,209.8,13/07/2015 12:00:00 AM
211.01,211.01,207.1,208,14/07/2015 12:00:00 AM
210.11,210.11,208,209.44,15/07/2015 12:00:00 AM
210.04,213.27,208.17,212.04,16/07/2015 12:00:00 AM
212.77,215.31,211.91,214.64,17/07/2015 12:00:00 AM
216.11,216.11,213.14,214.14,20/07/2015 12:00:00 AM
213.51,214.94,208.7,209.24,21/07/2015 12:00:00 AM
208.77,212.11,207.4,210.04,22/07/2015 12:00:00 AM
210.44,211.64,208.2,210.21,23/07/2015 12:00:00 AM
208.9,210.07,208.64,209.64,24/07/2015 12:00:00 AM
209.44,209.44,206.84,207.77,27/07/2015 12:00:00 AM
207.44,209.54,206.7,207.6,28/07/2015 12:00:00 AM
206.97,208.24,200.57,202.73,29/07/2015 12:00:00 AM
202.83,212.11,200.5,210.64,30/07/2015 12:00:00 AM
212.11,218.24,210.27,217.58,31/07/2015 12:00:00 AM
217.94,222.24,216.84,220.98,03/08/2015 12:00:00 AM
220.78,221.28,216.41,219.44,04/08/2015 12:00:00 AM
219.44,222.04,218.08,221.24,05/08/2015 12:00:00 AM
220.11,220.11,216.41,217.48,06/08/2015 12:00:00 AM
217.34,217.34,214.91,216.54,07/08/2015 12:00:00 AM
216.78,218.24,213.21,213.87,10/08/2015 12:00:00 AM
213.77,214.67,211.27,213.54,11/08/2015 12:00:00 AM
213.44,213.44,210.71,211.37,12/08/2015 12:00:00 AM
211.81,213.07,210.17,211.07,13/08/2015 12:00:00 AM
211.57,213.61,209.97,212.34,14/08/2015 12:00:00 AM
211.71,212.97,210.44,211.31,17/08/2015 12:00:00 AM
211.61,212.44,208.54,209.97,18/08/2015 12:00:00 AM
209.97,212.11,205.9,211.21,19/08/2015 12:00:00 AM
212.77,220.34,211.17,219.44,20/08/2015 12:00:00 AM
220.11,220.71,215.41,220.04,21/08/2015 12:00:00 AM
218.78,219.58,210.67,213.61,24/08/2015 12:00:00 AM
214.21,217.51,208.34,214.01,25/08/2015 12:00:00 AM
211.84,214.01,209.1,211.87,26/08/2015 12:00:00 AM
215.37,219.38,211.21,217.38,27/08/2015 12:00:00 AM
220.11,220.11,216.61,218.48,28/08/2015 12:00:00 AM
218.11,219.11,215.17,216.98,31/08/2015 12:00:00 AM
216.44,216.44,209.54,210.47,01/09/2015 12:00:00 AM
212.77,215.44,210.77,213.44,02/09/2015 12:00:00 AM
213.44,216.57,212.64,213.47,03/09/2015 12:00:00 AM
214.11,214.21,209.77,211.07,04/09/2015 12:00:00 AM
210.77,212.97,207.44,208.94,07/09/2015 12:00:00 AM
208.87,210.51,207.04,208.77,08/09/2015 12:00:00 AM
210.11,211.11,208.77,209.57,09/09/2015 12:00:00 AM
207.9,210.51,207.17,209.1,10/09/2015 12:00:00 AM
209.77,210.87,207.9,208.8,11/09/2015 12:00:00 AM
209.27,210.04,207.8,209,14/09/2015 12:00:00 AM
210.11,211.64,208.64,211.27,15/09/2015 12:00:00 AM
212.11,214.91,211.64,214.31,16/09/2015 12:00:00 AM
215.54,218.34,210.11,212.44,18/09/2015 12:00:00 AM
212.64,212.64,209.14,209.64,21/09/2015 12:00:00 AM
210.37,212.27,206.77,208.14,22/09/2015 12:00:00 AM
206.77,212.67,205.44,210.81,23/09/2015 12:00:00 AM
211.24,215.97,210.11,215.21,24/09/2015 12:00:00 AM
216.01,216.81,212.24,212.77,28/09/2015 12:00:00 AM
212.77,216.81,211.44,213.67,29/09/2015 12:00:00 AM
